UserId,PostId,TimeStamp,content
U1,P9357,44883,5th show added in SF on Dec 5th This. Is. Cray  Tickets at https://t.co/L7bDKHUiXq https://t.co/3ulCtF8KLh
U1,P9356,44883,North Carolina Just added a 3rd show at the DPAC in Durham This is insane  Tickets at https://t.co/L7bDKHCHyQ  https://t.co/CL2fGfYpZH
U1,P9355,44883,"My new #OffTheRecordTour is on-sale NOW While, its only the slightly better-looking half of the Half amp Half tour, you will still have a great time  Find tickets at https://t.co/L7bDKHUQMY  @TheDailyShow  https://t.co/Wp9rZJ2Bd4"
U1,P9354,44883,"ATL, 2nd show added  https://t.co/L7bDKHUiXq #OffTheRecordTour https://t.co/bGV0ZTr1WB"
U1,P9353,44883,"I want to go everywhere  BUT. The U.S. leg of my new tour is on-sale today So, lets start there  Get tickets at https://t.co/L7bDKHCHyQ #OffTheRecordTour https://t.co/wV6xJWZ8S3"
U1,P9352,44882,"2nd show added in Minneapolis, MN  This is crayHead to https://t.co/L7bDKHUiXq for the presale code and all show info #OffTheRecordTour Lets gooo https://t.co/CzL9Ax32Xu"
U1,P9351,44882,"2nd show added in Austin, TX Presale is live Get the code on my site. https://t.co/L7bDKHUiXq #OffTheRecordTour https://t.co/ab7kl7kZPF"
U1,P9350,44882,"Just added a 2nd show in Madison, WI  Presale codes below or at https://t.co/L7bDKHUiXq #OffTheRecordTour https://t.co/CiDXre6F8T"
U1,P9349,44882,"NYC Join me on Tuesday 11/29, as I host a black theatre night for one of the most transcendent plays Ive seen @strangeloopbway, then be sure to hang out after for a special talkback discussion with everyone attending. Find your tickets here: https://t.co/6N4JtMssPn https://t.co/pGuzb14cb9"
U1,P9348,44882,"TM was working fine during yesterdays presale. So much so, you guys are forcing me to add another show in Durham, NC amp Baltimore, MD   The new shows are up on my site now. Get code at https://t.co/L7bDKHUiXq Thank you for such an incredible response to the new tour  https://t.co/4lO7czp0qS"
U1,P9347,44881,"Alright, presale is live in all cities  You can find the code on my website. https://t.co/L7bDKHUQMY Cant wait to see everyone back out on the road in 2023  https://t.co/Fw7fedMKMy"
U1,P9346,44881,"Youre turn on early tickets Arizona, Montana, amp Colorado  Signup for code at https://t.co/L7bDKHUiXq #OffTheRecordTour https://t.co/26Q6JXWJOe"
U1,P9345,44881,"Roll Call... Indiana, Tennessee, Texas, Missouri, Wisconsin, Louisiana, Illinois, Minnesota, youre up https://t.co/L7bDKHUQMY for the early presale tickets  Dont @ me after they are sold out and say I didnt post about them https://t.co/26Q6JXXhDM"
U1,P9344,44881,East Coast Ticket presale is LIVE. Signup at https://t.co/L7bDKHCHyQ to get the best seats now  #OffTheRecordTour  @AndyMineo https://t.co/v4Xa2WrnFe
U1,P9343,44881,Nov 22. I Wish You Would. On @Netflix.  https://t.co/1zZkAc18bg
U1,P9342,44879,"I am excited to announce my 2023 Off The Record Tour, with the first dates kicking off in the US  Signup for the presale code on my website, to get tickets before they go on sale https://t.co/L7bDKHUQMY See you in 2023  #OffTheRecordTour  @AndyMineo https://t.co/GkQjZ42TcG"
U1,P9341,44854,Nov 22. I Wish You Would. On @Netflix. https://t.co/XdL5BNHFl2
U1,P9340,44850,"Orlando, FL  Thank you for such an incredible night Until next time  #BackToAbnormalWorldTour   

@JoshJohnson @VinceAugust21 https://t.co/XZ3gnwYPNF"
U1,P9339,44849,Halifax Your energy blew the roof off the arena tonight  Thank you to everyone that came out   #BackToAbnormalWorldTour : @wilsylvince https://t.co/OYns9jKMFK
U1,P9338,44848,A show that happens to be on tonight. Always great to see you my friend. : @ToddOwyoung / NBC https://t.co/UYPWQ2cNG6
U1,P9337,44839,"Wow What an absolute beast Congrats @thejudge44 on rewriting history, while the world watches  #62  Keep going #Yankees #AaronJudge https://t.co/4xvc80O6eF"
U1,P9336,44836,"Toronto, thank you for 2 incredible sold out nights at the @scotiabankarena  I will truly never forget it #BackToAbnormalWorldTour : @mattynoir https://t.co/2lZXmdXVaI"
U1,P9335,44835,Wow What an amazing 1st night Toronto Thank you to everyone that packed out @ScotiabankArena tonight Cant wait to do it again tomorrow night.  #Toronto #Canada #BackToAbnormalWorldTour https://t.co/l5ieZG4TrJ
U1,P9334,44831,"If youre wondering when tickets go on sale its TODAY But to be fair, they are also on sale for those that werent wondering as well   https://t.co/OCUM8lHIlI https://t.co/XHF0DkeUwj"
U1,P9333,44830,"South Africa Ive teamed up with @SavannaCider for 12 shows from 31 AUG  15 SEP 2023. Tickets go on sale tomorrow at 9am local, and you can find them at https://t.co/L7bDKHCHyQ - Cant wait to come home  #SiyavannaSA @entertainafric https://t.co/LpytJmk4F0"
U1,P9332,44828,"Thank you to everyone that packed out the TD Place Arena tonight in Ottawa, Canada What a night #BackToAbnormalWorldTour https://t.co/sTILvus0Ur"
U1,P9331,44817,"After years apart it felt so good to be back with some of my favourite people celebrating each other once again. And yes Im their biggest fan. #Emmys2022

Styling: @jasonbolden @Gucci @Cartier Photos: @polkimaging, Phil Faraone @gettyentertainment https://t.co/V8KY303xCC"
U1,P9330,44817,Lets go #Emmys2022 @jasonbolden @gucci @Cartier https://t.co/AefNAQpW2o
U1,P9329,44787,"Until next time, Indiana Appreciate everyone that came out last night  #BackToAbnormalTour  https://t.co/73pbMPWDCO"
U1,P9328,44786,"Tulsa, it was great to be back Thank you again to everyone that came out   #BackToAbnormalTour : @VinceAugust21 https://t.co/sM9BzXG1b8"
U1,P9327,44779,I feel like whoever invented paper straws doesnt know what straws are used for.
U1,P9326,44769, Excited to see whats next https://t.co/SgpRcWQszj
U1,P9325,44765,"Atlantic City, thank you for spending your Friday night with us @JoshJohnson @VinceAugust21 #BackToAbnormalTour https://t.co/PJAM6LNATV"
U1,P9324,44759,"Costa Mesa, thanks for showing that California love last night  Cant wait to come back #BackToAbnormalTour  IG: Char.tini https://t.co/EArK3jf40G"
U1,P9323,44755,A sincere thank you to everyone that tunes in and watches the show  https://t.co/EEIZEMkv8S
U1,P9322,44755,When @thedailyshow gets nominated for 7 Emmys Just wow Thank you for the incredible honour @TelevisionAcad  And a big congrats to @thedailyshow team and to Chris McCarthy and the whole Viacom / Comedy Central fam I told you we work well together  https://t.co/xPTwCessdj
U1,P9321,44738,Appreciate everyone that came out to the shows in Connecticut Until next time  #BackToAbnormalTour
U1,P9320,44737,"Thank you again, to everyone that came out to the show last night We will see you again tonight CT #BackToAbnormalTour https://t.co/ilk4ywG5eI"
U1,P9319,44731,"Edmonton, Thank you to everyone that spent their Saturday night with me Such an incredible weekend Canada Ottawa, Halifax, amp Toronto, I will see you in September #BackToAbnormalWorldTour  : @MIKEFLOSSMUSIC : @VinceAugust21 https://t.co/hsw0UZN32K"
U1,P9318,44730,"Calgary, thank you to everyone that filled the Saddledome with so much love last night My friends @VinceAugust21, @JoshJohnson, amp I had an amazing time TY.  See you tonight Edmonton #BackToAbnormalWorldTour https://t.co/zTbeYWOG2y"
U1,P9317,44724,If theyre gonna fill our timeline with people who we dont follow then whats the point of following anyone I see more suggested posts than posts I actually asked to see. 
U1,P9316,44715,Is everything made in a factory that also processes nuts
U1,P9315,44710,"Frankfurt, Vielen dank fr die beste Nacht
Germany was the perfect end to the European leg of the #BackToAbnormalWorldTour
 Until next time

Now back to the USA then Canada then we start preparing for South Africa and Asia and Australia and and : @mattynoir https://t.co/bXPOBgBvjO"
U1,P9314,44708,"Sweden, I thoroughly enjoyed every minute and every single meatball Your energy blew the roof off the Avicii Arena, thank you so much
I dont know what it was about Stockholm but I just didnt want to leave. Ill def be back.
#BackToAbnormalWorldTour #VisitSweden #Stockholm https://t.co/bTeK7aRsFJ"
U1,P9313,44706,"Copenhagen, Denmark  Easily one of the coolest cities anyone can visit, your architecture, your food and your Lego are all out of this world. Thank you to everyone that packed out the Royal Arena Cant wait to come back #BackToAbnormalWorldTour #VisitDenmark #Copenhagen https://t.co/llHBH4ZlWg"
U1,P9312,44705,"Oslo, Norway, what an incredible night You packed the arena with so much love and laughter Takk skal du ha  #BackToAbnormalWorldTour #VisitNorway #OsloSpektrum #Oslo  : @mattynoir https://t.co/ol2KCG6krc"
U1,P9311,44703,"And to the nearly 14000 people I almost crashed my bicycle into, riding around Amsterdam, THANK YOU 

#BackToAbnormalWorldTour #VisitNetherlands #Amsterdam    : @mattynoir https://t.co/wqStVlAepA"
U1,P9310,44703,"To the nearly 14,000 people that decided to spend their Saturday night with me at the Ziggo Dome in Amsterdam THANK YOU  https://t.co/KSrkTwThcV"
U1,P9309,44702,"Brussels, thank you for all the love, waffles, and free WiFi everywhere in the city  #BackToAbnormalWorldTour #VisitBelgium #Brussels #FreeWifi  : @mattynoir https://t.co/3f3BfpB08v"
U1,P9308,44702,"Merci Vilmal Switzerland
Lets make sure we do this again. 

#BackToAbnormalWorldTour #VisitSwitzerland #Geneva #Zurich : @mattynoir"
U1,P9307,44702,"And lastly, thank you to my fellow half Swiss half South African @rogerfederer. You were the ultimate host amp still the classiest man Ive ever met. I know you miss me on the court but hopefully youll be able to play on in my honour now that my knee is out of commission. https://t.co/FChz9GKnHr"
U1,P9306,44702,"Zurich, thank you for the phenomenal fondue , and your silent but deadly trains. "
U1,P9305,44702,"Geneva, thank for your fine taste in watch making  and your gorgeous lake. Truly one of the most peaceful cities Ive been to in the world."
U1,P9304,44702,Switzerland  what a surreal experience this was for me. Ive always dreamed of visiting my fathers country but never dreamed I would do it like this. Thank you to every single person who came and filled out both arenas in Geneva and Zurich Ill never forget the experience. https://t.co/nM9ddOT9L5
U1,P9303,44699,"Thank you Geneva for such an incredible night last night  Zurich, I will see you shortly  #BackToAbnormalTour : @mattynoir https://t.co/C1uJrmG5tj"
U1,P9302,44693,"A woman who showed me the truest definition of unconditional love. She passed away peacefully in her sleep and even blessed us with one final Mothers Day which she enjoyed to the fullest.

Hamba Kahle Gogo. "
U1,P9301,44693,I know many of you grew to love Gogo from afar and I thank you for the condolences and the blessings youve sent in her memory. Ive cried all week celebrating the greatest movie Ive ever watched. A story that began with my first breath and ended with her last.
U1,P9300,44693,a place where everyone was guaranteed to feel the love emanating from her mighty chest.
U1,P9299,44693,"Her house in Soweto wasnt just a home, it was a refuge, a place where other women would come when they had no other place to go, a place where members of the community would gather to pray together every single week"
U1,P9298,44693,"My grandmother was born in 1927 and even though she was 95 years old, she still had the best memory of us all.  Every moment spent with her felt like a magical journey through time where she would recount all of the familys greatest joys, losses, achievements and milestones."
U1,P9297,44693,"How can I smile for a photo when I dont have teeth 

This morning our family laid to rest the oldest member of our clan Frances Noah, or as most of us referred to her, Gogo. https://t.co/t7FUpdYI24"
U1,P9296,44688,https://t.co/T1Ks1pW66Z
U1,P9295,44688,"g elska ig Iceland, thank you for an unforgettable first time over  To everyone who couldnt get tickets, Ill def be back   #BackToAbnormalTour https://t.co/M8DUKtU3IV"
U1,P9294,44687,"Post a pic showing youre excited about your May, without actually saying youre excited about your May. Okay, now stop letting random people on the internet tell you what to do today  Excited to be in Iceland amp Ireland this weekend  #BackToAbnormalTour https://t.co/hcsXPQayw0"
U1,P9293,44682,"What a night Thank you to the WHCA for having me, and allowing me the distinct honour of roasting the President of the United States  To the @POTUS @JoeBiden, @DrBiden, and everyone else on the receiving end. Thank you. : @GettyImages https://t.co/0LNG2kVLtw"
U1,P9292,44664, https://t.co/LvRa7ZO2PJ
U1,P9291,44658,"When your trio @silksonic wins 4 #GRAMMYs, but the other two keep sending your calls to voicemail. Yo @BrunoMars, @AndersonPaak dont do me like this. pick uppppp At least let me have them on the weekends I know you see my calls. call me back It would neverrr work as a duo https://t.co/dXBEvd6JRS"
U1,P9290,44657,"At my funeral, please dont use words. Just show this pic. Well, I mean, if you have other angles of this moment feel free to use those as well.  #BTS #BestNightEver #GRAMMYs @btsbighit @BTStwt  : @GettyImages https://t.co/gxXOGY0YhB"
U1,P9289,44657,"Still flying high from #GRAMMYs weekend  Shout out to my amazing style team It was all @Gucci baby Designed by: #AlessandroMichele Styled by: #JasonBolden MU: #AnnetteChaisson Hair: #RonnieMccoy #DreamTeamSupreme Thank you 
: @gettyimages @RecordingAcad @CBS https://t.co/ZAmVlLOvxm"
U1,P9288,44655,Thank you to everyone that tuned in  An absolute incredible night  #GRAMMYs @CBS @RecordingAcad https://t.co/22309OzKdz
U1,P9287,44651,@roywoodjr These are some of my favourite stories . Ive seen it happen before. Guy stormed the stage and was cussing out the puppet then told the ventriloquist to stay out of it 
U1,P9286,44651,@BreeNewsome But thats not Britneys sister 
U1,P9285,44651,"Dear @cbs 

1. Thank you 
2. How dare you 
3. Just showing that I can count higher than you. 
4. Only 4 more days  #GRAMMYs https://t.co/gxnxD9mTfP"
U1,P9284,44650,@FeministaJones  its the next time I have to wash my fro that the braids start calling me back
U1,P9283,44650,@FeministaJones Pillows turn into stone and nodding seems like a dangerous life choiceit feels like someone is pulling thoughts out of your head.
U1,P9282,44648,Wtaf That wasnt scripted 
U1,P9281,44640,@Travon Or Karma
U1,P9280,44640,"Congratulations Guenther and @HaasF1Team  Getting in the points and so well deserved.
Such an exciting race, tons of pit stops, Ferrari 1/2, Hamilton on podium and Red Bull had wings but then suffered a sugar crash. F1 is back

#F12022"
U1,P9279,44640,I said counsel Kanye not cancel Kanye.
U1,P9278,44631,What Jussie Smollett did was dumb as hell. But its crazy that hes gonna spend more time in jail than the family who are mostly to blame for Americas opioid epidemic.
U1,P9277,44619,"Thank you to everyone that came out to the shows in Ridgefield, WA amp Vancouver, Canada Another incredible weekend on the #BackToAbnormalTour : @VinceAugust21 https://t.co/6q4H2qu52z"
U1,P9276,44616,Thank you @NAACPImageAward for such an incredible honour  Congrats to @thedailyshow team on 3 wins  #NAACPImageAwards https://t.co/DxzxceY6zU
U1,P9275,44607,@ItsMarisWorld Exactly
U1,P9274,44607,"WTF She also said she doesnt hate Joe Rogan, She also said we need a path to redemption, she also said its a complex issue. Stop using clickbait to make people angrier and hate each other. Her comments have nuance and your tweet robs her of that https://t.co/aeGZ4JsAYW"
U1,P9273,44606,I thought @roywoodjr was just joking but it really feels like Wordle isnt fun since the New York Times took over. Is it just me
U1,P9272,44606,That was  https://t.co/PLVmXjHAB3
U1,P9271,44606,Wow  https://t.co/dZzONjIPam
U1,P9270,44605,"New rule @NFL. When @TheRock is at the #SuperBowl, both teams should be required to have him suit up for an equal amount of plays. "
U1,P9269,44605,.@obj making it look that easy 
U1,P9268,44605,"From the first time I watched American Pie, my dream was to be in anything with @JenCoolidge In the 2nd quarter we team up in an @UberEats #Ad, and my dream comes true #UberDontEats https://t.co/IgPSy5fWna"
U1,P9267,44605,About to take over the @UberEats account and clear up any Eats vs. Dont Eats confusion like Pork rinds technically pig skin  EATS. A Football commonly referred to as pigskin  DONT EATS.  Head over to @UberEats on Twitter now for more life-changing advice like this. #Ad
U1,P9266,44604,"With @UberEats you can now get things that arent food AKA #UberDontEats My mind is blown  Where does it stop Join me tomorrow on game day, as I take over their Twitter to help end this confusion"
U1,P9265,44603,"@BreeNewsome Its the perfect app for procrastination and hyper focus rabbit holes. Just enough information to keep you interested but not enough to get you overwhelmed. And just when the app feels youre getting too worked up, it throws in a cute video to help you reset. "
U1,P9264,44602,Its. about. to. go down #KidOfTheYear on @Nickelodeon Lets goooo  https://t.co/rqcSuabmK7
U1,P9263,44601,"For the big game #Ad, @UberEats said I could eat anything My grandmother suggested carrots, I chose a lightbulb, who do you think was right #UberDontEats https://t.co/S7TUrHXwYd"
U1,P9262,44600,Lets goooooo RTO https://t.co/vqTtMnRjNL
U1,P9261,44600,Filming an #ad for the big game with @ubereats Do you think lightbulbs count as a snack or a meal  #UberDontEats https://t.co/ocGgG7z0cP
U1,P9260,44600,@phlaimeaux Not the one in South Africa
U1,P9259,44598,@danielradosh This sounds illegal
U1,P9258,44598,@tressiemcphd 
U1,P9257,44598,@tressiemcphd Its not that crazy. Cheetahs are actually quite timid and would almost never attack a person. Unless you show them your neck. Then that may be tempted to grab your throat. But otherwise theyre pretty chill.
U1,P9256,44596,One of the funniest comedians out there. Go watch his show NYC https://t.co/XWkMmItbdn
U1,P9255,44593, https://t.co/XkiJn5GNt2
U1,P9254,44590,@VAltimari 
U1,P9253,44590,"Ngiouti eshap mina
Angnayntweyningi mina
Ngihleka na wonke umuntu ohleka nami
Ngphind ngvesela okqibela
Kodwa ma ungisukela
Ngizoktshintshela mina
Ngiouti eshap mina
Babuze bonke bazoktshela 
"
U1,P9252,44590,"Firstly, I think youre confusing me with Prince Akeem. 

Secondly, I like how you think someones blackness gets erased when they stop being poor.

And thirdly if writing the word nigga in your tweets makes you a black expert, then you definitely have me beat.  https://t.co/XMKWPruSCd"
U1,P9251,44588,But then how will people get the opportunity to repeat the thing thats already been said 3 times https://t.co/2h8trVv3ZA
U1,P9250,44586,Some NYC hospitality to start the year - @mrgated lt  100  https://t.co/7yXWvw6XlL
U1,P9249,44586,STOP SUBTWEETING ME AND FACE ME LIKE A MAN TRAVON. IF THE MARSHMALLOW DIET IS FAKE THEN WHY DO I FEEL SO GOOD https://t.co/5XxodMdDG3
U1,P9248,44585,"Dear Wordle, please remember were still dealing with a pandemic. Try to be gentle

Wordle 219 5/6





"
U1,P9247,44583,"NYC, the energy you brought to @thegarden last night was unbelievable What a night Thank you so much to everyone that came out  : @mattynoir #BackToAbnormalTour https://t.co/LpJNr46oGi"
U1,P9246,44583,@danielradosh Insane when youre trying to think of a ridiculous point of view for comedy and then a day later the news guy says it with a straight face. 
U1,P9245,44580,"If @RockstarGames makes a metaverse, my real life is over"
U1,P9244,44580,@roywoodjr You told me you didnt realise I had a new page 
U1,P9243,44580,"Daily motivation- Remember every new day is a new opportunity to fail. So take it



"
U1,P9242,44579,"

Wordle 213 3/6



"
U1,P9241,44578,Young Dylan Such a wonderful energy. @YoungDylan  https://t.co/PhYMYlZhnM
U1,P9240,44576,"Wordle 210 3/6



"
U1,P9239,44569,@roywoodjr 
U1,P9238,44569,@roywoodjr Again ridiculous. We wont fight in the future because well all have decreased lung capacity from long Covid so well all have to save our energy.
U1,P9237,44569,@roywoodjr The cars data will be stored in the cloud and it will be updated in real time. Stop being ridiculous Roy. Also there wont be any cliffs in the future.
U1,P9236,44562,@roywoodjr  Cmon Roy. Were all friends here
U1,P9235,44562,"Happy New Year everybody. For this one, lets do the opposite of last year and see what happens"
U1,P9234,44560,@roywoodjr So can they count on you
U1,P9233,44554,"We know nothing. And thats terrifying. But once you accept that idea, it all becomes a little more tolerable."
U1,P9232,44553,@AkilahObviously That man is gonna live forever
U1,P9231,44552,"I really think we dont spend enough time looking at how bad click bait headlines are for our society. They cause panic, confusion, anger and misinformation. The articles have nuance, the headlines do not.

Omicron killing everyone.
All hospitals overwhelmed.

"
U1,P9230,44552,@roywoodjr Dont you put that juju on us Roy
U1,P9229,44542,"Terrible result for Lewis but great result for F1. Championship decided on the final race, everyone arguing about the rules online and a dramatic ending for the next season of Drive to Survive.

Better to be a controversial sport than a boring one. "
U1,P9228,44542,Christian Horner has michael massees ear. I want to speak to the manager 
U1,P9227,44542,Thank you SF for 2 back to back nights at the @ChaseCenter Cant wait to come back  #BackToAbnormalTour
U1,P9226,44541,"SF, thank you for such an incredible first night  #BackToBackAbnormal #SanFran #ChaseCenter"
U1,P9225,44535,"Los Angeles, thank you to everyone that came out to @theforum last night Until next time  #BackToAbnormalTour : @betsnewman https://t.co/RmJINeUSZp"
U1,P9224,44534,Such a great time last night San Diego Thank you to everyone that came out to @ViejasArena  See you tonight LA #BackToAbnormalTour  IG: ShawnTongsy https://t.co/YkljJlPIdc
U1,P9223,44532,I thought we both agreed wed save some things for the Grammy night #Grammys #Jan31st #SaveTheDate https://t.co/Kxg0SjzwWO
U1,P9222,44531,"You make me sound like a magician @RecordingAcad Just to clarify I will not be doing ANY magic tricks. Well, if a Grammy happens to disappear...  That would be magic. But, I had nothing to do with that because again, I am not a magician.  #GRAMMYs https://t.co/V4PNh9qHMw"
U1,P9221,44531,Lets goooo  #Grammys https://t.co/bJqCKFzqrC
U1,P9220,44531,"Excited to be back, hosting the #Grammys this year Tune in Monday, Jan 31st, on @CBS  -  IG: therealnikkirenee : @drake @lildurk https://t.co/itAqqGunR0"
U1,P9219,44531,Well take our apology in free plane tickets and hotel stays please  https://t.co/Nse2iMpsDI
U1,P9218,44528,"Thank you Portland, OR #BackToAbnormalTour https://t.co/KqeTCVdD7V"
U1,P9217,44524,"NYC, MSG, 01/21/22  #BackToAbnormalTour  https://t.co/IB2RN9UkiX"
U1,P9216,44521,"Chicago, thank you for an incredible night  #BackToAbnormalTour : @VinceAugust21 https://t.co/7kwsdLSEdw"
U1,P9215,44520,"Grand Rapids, thank you to everyone that came out to the @VanAndelArena last night We had a blast  Next stop Chi-town baby #BackToAbnormalTour : @VinceAugust21 https://t.co/ist1RNfcRX"
U1,P9214,44518,Whats something you can do at your job that would get other people sent directly to HR at their job Ill go first : @mattynoir https://t.co/86BsYS9Hue
U1,P9213,44515,"Sometimes friends enjoy great conversations that you might miss out on. And sometimes they hit record and invite you in. Watch my convo with @pharrell, @brokemogul, and @hitmybeeper on the latest episode of #OTHERtone now, only on @applemusic https://t.co/wGG4fl12Sc https://t.co/lELv5MdLbk"
U1,P9212,44514,My friend @jaketapper just being @jaketapper. Always supporting a great cause.  Bidding ends today. https://t.co/cKbK7AVk31
U1,P9211,44514,At the @TrevorNoahFdn were always traveling the world trying to learn better ways to expand access to education for children in need. So it was inspiring to see how the Qatar Foundation has been able to provide education to over 10 million children worldwide.@QF #Inspired https://t.co/2Uwsd8GMik
U1,P9210,44512,What a night Who would have thought a book fair could be so much fun. Thank you @SharjahBookAuth and thank you to everyone who attended to celebrate books and authors from all over the world And thank you @KrisFade for being such a great host.#ThankYouMomForAlwaysMakingMeRead https://t.co/hTWul4zmbg
U1,P9209,44511,"You only realise how addicted you are to social media apps, when you move the app from your home screen and then keep opening the calculator app every 5 minutes."
U1,P9208,44506,"Thank you to everyone that came out to the American Airlines Center tonight in Dallas, TX   Next stop... Houston  #BackToAbnormalTour https://t.co/sOEx3EUv4n"
U1,P9207,44505,"I know Ive put on some pandemic weight, but damn Waze, rerouting traffic around me #TooFar #MyFeelingsAreHurt #OkayImOverIt  See you tonight Dallas  #BackToAbnormalTour https://t.co/PmaV5OJKth"
U1,P9206,44500,The Weekday https://t.co/NqWjH0WzPG
U1,P9205,44498,"Well hello, weekend... 

: @mattynoir https://t.co/oeUtgByRSY"
U1,P9204,44492,"To the Sunshine State, without the sunshine I appreciate you spending your evening with me  #HardRockLive #BackToAbnormalTour : @VinceAugust21 https://t.co/ukebyo7NwW"
U1,P9203,44486,"Philly, you were  Thank you  
 #WellsFargoCenter #BackToAbnormalTour https://t.co/KNTIFglym3"
U1,P9202,44485,Had such an amazing time last night in DC Thank you to everyone that came out  #CapitalOneArena #BackToAbnormalTour https://t.co/O55t7K79Tz
U1,P9201,44472,"Thank you for the amazing weekend, Colorado Appreciate everyone that came out to the Broadmoor World Arena last night  #BackToAbnormalTour : IG bttrevino https://t.co/BEVhvWyBJS"
U1,P9200,44472,Netflix has the winning formula figured out. Red Jumpsuits  Masks  hostages  
U1,P9199,44471,"Thank you to everyone that came out to the Budweiser Events Center Arena last night in Loveland, CO  Cant wait to come back  
: IG: StLouisToLouisville #BackToAbnormalTour https://t.co/aBdSUxHFMy"
U1,P9198,44471,"Blown away by how fast tickets are going  This tour is going to be incredible Thank you.  If you havent already, you can still find tickets at https://t.co/L7bDKHUiXq Lets gooooo #BackToAbnormalTour  https://t.co/3EO0ZkmLnu"
U1,P9197,44470,"And what sucks even more is that the airline staff has to get shat on, by angry passengers, when theyve done nothing wrong. They have no control over what happened but now they have mortal enemies wishing them dead. "
U1,P9196,44470,Imagine if you bought a meal at Macdonalds and only after you paid they told you they actually dont have food so your only option is to lick the fries that fell on the floor 
U1,P9195,44470,Also can we talk about how the airline industry as a whole can just treat us passengers all like shit and we have almost no rights They can overbook a flight and not tell you and theres literally nothing you can do. 
U1,P9194,44470,"Dear @united, if your seats are broken on your planes, maybe send a message to passengers before they get to the airport so they can choose a different airline. Your current tactic of surprising us with no seats when we get to the boarding gate is not great business."
U1,P9193,44469,Today is the last day to get the early tickets before general on-sale tomorrow. Use the code HereWeGo at https://t.co/L7bDKHUiXq to get better seats than that one friend that always waits too long  #NotTryingToNameNames #ButYesImTalkingAboutMichelle #DontBeLikeMichelle https://t.co/SC5X2JcQXC
